player_hash,weapon_name,shots,hits,damage_dealt,time,game_id,start_fight_time,player_name
ff73b1fb7fac0160c94899132c54c5af,R-301 Carbine,18,1,13,2023-03-11 04:21:59,b43db681e18cd6d54de4c3529f45bae5,1678508507,Trent
937fa20463f425d4b3ab86d0c89ab778,Nemesis Burst AR,16,1,17,2023-03-11 04:21:52,b43db681e18cd6d54de4c3529f45bae5,1678508507,Prycyy
ae04850f44f052a6c84b77b1c36d9ad1,C.A.R. SMG,20,1,13,2023-03-11 04:21:51,b43db681e18cd6d54de4c3529f45bae5,1678508507,yeah
7aa86cef9e30b0f46e9f5da002727449,R-301 Carbine,12,4,52,2023-03-11 04:21:56,b43db681e18cd6d54de4c3529f45bae5,1678508507,lief
62bd941aab3cb481010ed91474c34166,R-99 SMG,14,1,6,2023-03-11 04:22:00,b43db681e18cd6d54de4c3529f45bae5,1678508514,Lalab4ng
131465f5567020adab1c3e64f931f303,R-99 SMG,24,9,108,2023-03-11 04:21:59,b43db681e18cd6d54de4c3529f45bae5,1678508514,GOPGAPz
e6855098bc831775e7ddd33f9d1e0df2,Sentinel,4,2,126,2023-03-11 04:21:54,b43db681e18cd6d54de4c3529f45bae5,1678508514,Teddypnq
ac12445a52993903d293950b4f5fa2e9,30-30 Repeater,4,1,42,2023-03-11 04:22:02,b43db681e18cd6d54de4c3529f45bae5,1678508514,aflow
937fa20463f425d4b3ab86d0c89ab778,Nemesis Burst AR,20,2,44,2023-03-11 04:22:11,b43db681e18cd6d54de4c3529f45bae5,1678508525,Prycyy
7aa86cef9e30b0f46e9f5da002727449,R-301 Carbine,7,1,21,2023-03-11 04:22:10,b43db681e18cd6d54de4c3529f45bae5,1678508525,lief
855872ee387ba600d4ab01a217aae197,VK-47 Flatline,53,14,219,2023-03-11 04:22:13,b43db681e18cd6d54de4c3529f45bae5,1678508525,Gs_Phoenix
4593a251d9ad4858fa187d353f68f9a8,R-301 Carbine,18,3,42,2023-03-11 04:22:20,b43db681e18cd6d54de4c3529f45bae5,1678508525,MST Wxltzy
418c6a6d94c1ca4fca470db939b8ff82,R-99 SMG,26,2,29,2023-03-11 04:22:16,b43db681e18cd6d54de4c3529f45bae5,1678508525,MST Emtee
b9b707c2033de5e42c9769375c97e950,Nemesis Burst AR,28,4,62,2023-03-11 04:22:19,b43db681e18cd6d54de4c3529f45bae5,1678508525,Gs_MobiuS
58edeca63449d96d96138d844e119940,R-301 Carbine,6,2,26,2023-03-11 04:22:25,b43db681e18cd6d54de4c3529f45bae5,1678508525,EP_JieLun
c0cba949b916ca4a2855406778d08063,R-301 Carbine,43,5,62,2023-03-11 04:22:17,b43db681e18cd6d54de4c3529f45bae5,1678508525,YT_Forgotten
c0cba949b916ca4a2855406778d08063,R-301 Carbine,9,5,62,2023-03-11 04:22:17,b43db681e18cd6d54de4c3529f45bae5,1678508531,YT_Forgotten
4593a251d9ad4858fa187d353f68f9a8,R-301 Carbine,118,43,560,2023-03-11 04:23:06,b43db681e18cd6d54de4c3529f45bae5,1678508582,MST Wxltzy
5054dd105e0d985f7a935c0d9f6e03d4,Smoke Launcher,25,3,30,2023-03-11 04:24:10,b43db681e18cd6d54de4c3529f45bae5,1678508582,MeXiouSx
5054dd105e0d985f7a935c0d9f6e03d4,R-99 SMG,83,30,376,2023-03-11 04:24:04,b43db681e18cd6d54de4c3529f45bae5,1678508582,MeXiouSx
855872ee387ba600d4ab01a217aae197,VK-47 Flatline,28,3,54,2023-03-11 04:23:25,b43db681e18cd6d54de4c3529f45bae5,1678508582,Gs_Phoenix
b9b707c2033de5e42c9769375c97e950,Nemesis Burst AR,32,9,143,2023-03-11 04:23:27,b43db681e18cd6d54de4c3529f45bae5,1678508582,Gs_MobiuS
937fa20463f425d4b3ab86d0c89ab778,Nemesis Burst AR,44,4,68,2023-03-11 04:23:07,b43db681e18cd6d54de4c3529f45bae5,1678508582,Prycyy
e6855098bc831775e7ddd33f9d1e0df2,C.A.R. SMG,29,5,59,2023-03-11 04:23:23,b43db681e18cd6d54de4c3529f45bae5,1678508582,Teddypnq
418c6a6d94c1ca4fca470db939b8ff82,R-99 SMG,24,10,135,2023-03-11 04:23:49,b43db681e18cd6d54de4c3529f45bae5,1678508582,MST Emtee
418c6a6d94c1ca4fca470db939b8ff82,Prowler Burst PDW,65,11,162,2023-03-11 04:23:34,b43db681e18cd6d54de4c3529f45bae5,1678508582,MST Emtee
c0cba949b916ca4a2855406778d08063,R-301 Carbine,72,6,66,2023-03-11 04:23:14,b43db681e18cd6d54de4c3529f45bae5,1678508582,YT_Forgotten
ac12445a52993903d293950b4f5fa2e9,R-99 SMG,20,8,99,2023-03-11 04:23:52,b43db681e18cd6d54de4c3529f45bae5,1678508582,aflow
daa352f7707e3065d6d382e83d5e680f,C.A.R. SMG,47,6,73,2023-03-11 04:24:04,b43db681e18cd6d54de4c3529f45bae5,1678508582,OE veeycy
f3e4e0288d809c5bffc8b49396b3d666,C.A.R. SMG,102,7,82,2023-03-11 04:23:30,b43db681e18cd6d54de4c3529f45bae5,1678508582,Lymo
f3404396e183d27ce9f8c4518b676150,R-99 SMG,202,30,322,2023-03-11 04:23:24,b43db681e18cd6d54de4c3529f45bae5,1678508582,Crxsadxr
748efa4b854d4b664979a1ca97322e21,R-99 SMG,20,9,108,2023-03-11 04:23:31,b43db681e18cd6d54de4c3529f45bae5,1678508611,awk
58edeca63449d96d96138d844e119940,R-99 SMG,26,9,108,2023-03-11 04:23:42,b43db681e18cd6d54de4c3529f45bae5,1678508611,EP_JieLun
f3e4e0288d809c5bffc8b49396b3d666,C.A.R. SMG,74,16,200,2023-03-11 04:23:31,b43db681e18cd6d54de4c3529f45bae5,1678508611,Lymo
f3404396e183d27ce9f8c4518b676150,R-99 SMG,80,5,52,2023-03-11 04:23:40,b43db681e18cd6d54de4c3529f45bae5,1678508611,Crxsadxr
5054dd105e0d985f7a935c0d9f6e03d4,R-99 SMG,68,15,176,2023-03-11 04:24:59,b43db681e18cd6d54de4c3529f45bae5,1678508681,MeXiouSx
daa352f7707e3065d6d382e83d5e680f,C.A.R. SMG,55,4,50,2023-03-11 04:25:05,b43db681e18cd6d54de4c3529f45bae5,1678508681,OE veeycy
c0cba949b916ca4a2855406778d08063,EVA-8 Auto,8,3,21,2023-03-11 04:24:59,b43db681e18cd6d54de4c3529f45bae5,1678508681,YT_Forgotten
5282a0ee89ca0075c2e684f190258b04,VK-47 Flatline,23,9,27,2022-12-11 19:41:12,a86a2a45068b1584a68eb85a0857c2c6,1670787668,FUT_Noth
3e02363d2b1f6ef9a52aa3a608b11764,C.A.R. SMG,16,3,6,2022-12-11 19:41:12,a86a2a45068b1584a68eb85a0857c2c6,1670787668,FUT_Kouhia
04d3630937123b52c58d91456a33e711,VK-47 Flatline,26,6,109,2022-12-11 19:41:26,a86a2a45068b1584a68eb85a0857c2c6,1670787668,VQ K4SHERA
23d8d02d11aa57ddd621b1b79c317e42,Wingman,10,1,31,2022-12-11 19:41:19,a86a2a45068b1584a68eb85a0857c2c6,1670787668,ACE_PostKiLL
f8f8a7a98439d148a4d19bd642b7ddda,VK-47 Flatline,33,5,82,2022-12-11 19:41:33,a86a2a45068b1584a68eb85a0857c2c6,1670787689,NM liemek
31daa0e1ce981729602b866e7317dd62,Volt SMG,55,8,117,2022-12-11 19:41:41,a86a2a45068b1584a68eb85a0857c2c6,1670787689,Totem ShRP
31daa0e1ce981729602b866e7317dd62,G7 Scout,25,4,127,2022-12-11 19:42:16,a86a2a45068b1584a68eb85a0857c2c6,1670787689,Totem ShRP
d04d098bfcb85f6dd7a1927026c950e2,VK-47 Flatline,96,5,100,2022-12-11 19:41:38,a86a2a45068b1584a68eb85a0857c2c6,1670787689,Totem jaazzaz
8ca3f5d1bca72aa86a3b83b2e21404ef,30-30 Repeater,34,7,293,2022-12-11 19:41:37,a86a2a45068b1584a68eb85a0857c2c6,1670787689,Amaazz
6aa8a3fa91ff99dd5e280bb838049b4c,C.A.R. SMG,33,5,56,2022-12-11 19:41:53,a86a2a45068b1584a68eb85a0857c2c6,1670787689,NM seven
b3f7b3d66c73d46fddef9aab7f500ee5,R-301 Carbine,129,10,125,2022-12-11 19:41:56,a86a2a45068b1584a68eb85a0857c2c6,1670787689,foZej
f1f1d71b524a967fea46acb9c50fba90,R-301 Carbine,119,12,152,2022-12-11 19:41:57,a86a2a45068b1584a68eb85a0857c2c6,1670787689,lDraconiaN
d4d64a80d6e2c3389171f8d75c345e49,Charge Rifle,12,12,15,2022-12-11 19:42:06,a86a2a45068b1584a68eb85a0857c2c6,1670787689,KCP Zaine
7dfb8f95dd818bbc726e313db1826805,VK-47 Flatline,121,8,143,2022-12-11 19:41:54,a86a2a45068b1584a68eb85a0857c2c6,1670787689,Kralex
04d3630937123b52c58d91456a33e711,Volt SMG,13,2,14,2022-12-11 19:42:01,a86a2a45068b1584a68eb85a0857c2c6,1670787705,VQ K4SHERA
7629f99f77fdf0319ccf1747d78fcef7,R-99 SMG,22,12,129,2022-12-11 19:42:09,a86a2a45068b1584a68eb85a0857c2c6,1670787705,ACE_Lufka
3b03b1b6d7d065ec414996ee2c8c17d2,VK-47 Flatline,18,3,46,2022-12-11 19:42:51,a86a2a45068b1584a68eb85a0857c2c6,1670787768,FIRE BEAVERS ojrein
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,51,5,72,2022-12-11 19:42:59,a86a2a45068b1584a68eb85a0857c2c6,1670787768,FIRE BEAVERS Jokerge
31daa0e1ce981729602b866e7317dd62,Volt SMG,84,18,263,2022-12-11 19:43:08,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Totem ShRP
f1f1d71b524a967fea46acb9c50fba90,R-301 Carbine,10,3,47,2022-12-11 19:43:09,a86a2a45068b1584a68eb85a0857c2c6,1670787786,lDraconiaN
7dfb8f95dd818bbc726e313db1826805,VK-47 Flatline,53,13,211,2022-12-11 19:43:09,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Kralex
7dfb8f95dd818bbc726e313db1826805,C.A.R. SMG,54,25,306,2022-12-11 19:43:47,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Kralex
b3f7b3d66c73d46fddef9aab7f500ee5,R-301 Carbine,57,13,161,2022-12-11 19:43:11,a86a2a45068b1584a68eb85a0857c2c6,1670787786,foZej
d04d098bfcb85f6dd7a1927026c950e2,VK-47 Flatline,35,7,105,2022-12-11 19:43:12,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Totem jaazzaz
8ca3f5d1bca72aa86a3b83b2e21404ef,30-30 Repeater,12,2,100,2022-12-11 19:43:11,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Amaazz
8ca3f5d1bca72aa86a3b83b2e21404ef,EVA-8 Auto,12,12,84,2022-12-11 19:43:21,a86a2a45068b1584a68eb85a0857c2c6,1670787786,Amaazz
04d3630937123b52c58d91456a33e711,VK-47 Flatline,10,2,36,2022-12-11 19:44:04,a86a2a45068b1584a68eb85a0857c2c6,1670787786,VQ K4SHERA
04d3630937123b52c58d91456a33e711,Volt SMG,21,5,63,2022-12-11 19:44:00,a86a2a45068b1584a68eb85a0857c2c6,1670787786,VQ K4SHERA
23d8d02d11aa57ddd621b1b79c317e42,Wingman,4,1,31,2022-12-11 19:44:08,a86a2a45068b1584a68eb85a0857c2c6,1670787786,ACE_PostKiLL
a94b3ed0b63e00422d43c9443f74c56c,R-301 Carbine,84,2,28,2022-12-11 19:43:12,a86a2a45068b1584a68eb85a0857c2c6,1670787790,FIRE BEAVERS taskmast33r
b891fd7a6bd50f16595b7344e8bee353,R-301 Carbine,16,1,11,2022-12-11 19:43:14,a86a2a45068b1584a68eb85a0857c2c6,1670787790,AURORA MALIWAN
3b03b1b6d7d065ec414996ee2c8c17d2,VK-47 Flatline,46,7,98,2022-12-11 19:43:15,a86a2a45068b1584a68eb85a0857c2c6,1670787790,FIRE BEAVERS ojrein
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,34,4,34,2022-12-11 19:43:17,a86a2a45068b1584a68eb85a0857c2c6,1670787790,FIRE BEAVERS Jokerge
e8af8a69027c654ab485a9e7c10d63c1,G7 Scout,23,1,11,2022-12-11 19:43:14,a86a2a45068b1584a68eb85a0857c2c6,1670787790,CATS RANCHES
79085ece0457fd2d63bd408637841718,G7 Scout,17,3,86,2022-12-11 19:43:31,a86a2a45068b1584a68eb85a0857c2c6,1670787808,HRZN Faenex
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,26,3,125,2022-12-11 19:43:54,a86a2a45068b1584a68eb85a0857c2c6,1670787828,Heroez_WrathLk
bbd0d6cfb97b4ba8621b11f0dd56796c,VK-47 Flatline,30,2,36,2022-12-11 19:43:54,a86a2a45068b1584a68eb85a0857c2c6,1670787828,BFG_Mjoz
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,28,1,14,2022-12-11 19:43:53,a86a2a45068b1584a68eb85a0857c2c6,1670787828,BFG M47
bbd0d6cfb97b4ba8621b11f0dd56796c,VK-47 Flatline,30,2,36,2022-12-11 19:43:54,a86a2a45068b1584a68eb85a0857c2c6,1670787831,BFG_Mjoz
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,28,3,36,2022-12-11 19:43:53,a86a2a45068b1584a68eb85a0857c2c6,1670787831,BFG M47
3b03b1b6d7d065ec414996ee2c8c17d2,VK-47 Flatline,23,1,14,2022-12-11 19:44:19,a86a2a45068b1584a68eb85a0857c2c6,1670787851,FIRE BEAVERS ojrein
afa99e6268f558106f4460274101e186,Charge Rifle,4,3,6,2022-12-11 19:44:19,a86a2a45068b1584a68eb85a0857c2c6,1670787851,AURORA CLEAVEEE
4e0cec932d6789cd60f08b5f71e32740,G7 Scout,13,1,34,2022-12-11 19:44:25,a86a2a45068b1584a68eb85a0857c2c6,1670787851,Vjeix
73031d1bf04bad2d5387b09c07d56e1a,VK-47 Flatline,12,2,32,2022-12-11 19:44:33,a86a2a45068b1584a68eb85a0857c2c6,1670787870,Plomme
7787863b31a320b734b2f0e4750f254f,30-30 Repeater,3,1,36,2022-12-11 19:44:33,a86a2a45068b1584a68eb85a0857c2c6,1670787872,GG Leogri3x6
a94b3ed0b63e00422d43c9443f74c56c,R-301 Carbine,34,6,213,2022-12-11 19:44:56,a86a2a45068b1584a68eb85a0857c2c6,1670787886,FIRE BEAVERS taskmast33r
b00407847559b182d1ad1ebd4cdef786,VK-47 Flatline,38,6,100,2022-12-11 19:46:09,a86a2a45068b1584a68eb85a0857c2c6,1670787952,Ko0mbra
7787863b31a320b734b2f0e4750f254f,VK-47 Flatline,40,12,197,2022-12-11 19:46:03,a86a2a45068b1584a68eb85a0857c2c6,1670787952,GG Leogri3x6
cf8cb68e9404ac2721e1acecefe8381c,VK-47 Flatline,52,10,168,2022-12-11 19:46:02,a86a2a45068b1584a68eb85a0857c2c6,1670787952,GG Hardëcki
6691dae32e9b0407b5836ccee00adbf9,R-301 Carbine,68,11,165,2022-12-11 19:45:58,a86a2a45068b1584a68eb85a0857c2c6,1670787952,AURORA SUNSET
344ddc127722e2e585d493830bd8c29c,C.A.R. SMG,12,5,71,2022-12-11 19:45:58,a86a2a45068b1584a68eb85a0857c2c6,1670787952,xStrongest
d2a8eac2cd316aca68385df7b15b9e10,G7 Scout,21,3,115,2022-12-11 19:46:01,a86a2a45068b1584a68eb85a0857c2c6,1670787952,iiTzCyqop
4e7d4a39a4f0cf9c477f774b49935454,Wingman,8,1,41,2022-12-11 19:46:15,a86a2a45068b1584a68eb85a0857c2c6,1670787970,2R1C Uxako 悪魔
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,46,4,114,2022-12-11 19:46:17,a86a2a45068b1584a68eb85a0857c2c6,1670787970,Heroez_WrathLk
11087644fc399f5b441e4f652108b423,G7 Scout,29,1,34,2022-12-11 19:46:18,a86a2a45068b1584a68eb85a0857c2c6,1670787970,Heroez_ASKYY
3e02363d2b1f6ef9a52aa3a608b11764,Wingman,12,2,86,2022-12-11 19:46:38,a86a2a45068b1584a68eb85a0857c2c6,1670787994,FUT_Kouhia
c9695e76701b453500cf42c5aa3bf0cf,R-301 Carbine,47,3,42,2022-12-11 19:46:40,a86a2a45068b1584a68eb85a0857c2c6,1670787994,EXO Friqz
4e7d4a39a4f0cf9c477f774b49935454,Wingman,14,1,41,2022-12-11 19:46:46,a86a2a45068b1584a68eb85a0857c2c6,1670788004,2R1C Uxako 悪魔
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,12,1,18,2022-12-11 19:46:51,a86a2a45068b1584a68eb85a0857c2c6,1670788004,Heroez_WrathLk
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,12,2,30,2022-12-11 19:46:51,a86a2a45068b1584a68eb85a0857c2c6,1670788009,Heroez_WrathLk
bbd0d6cfb97b4ba8621b11f0dd56796c,VK-47 Flatline,19,8,107,2022-12-11 19:46:54,a86a2a45068b1584a68eb85a0857c2c6,1670788009,BFG_Mjoz
cf8cb68e9404ac2721e1acecefe8381c,VK-47 Flatline,40,2,47,2022-12-11 19:47:04,a86a2a45068b1584a68eb85a0857c2c6,1670788021,GG Hardëcki
3e02363d2b1f6ef9a52aa3a608b11764,Wingman,11,4,68,2022-12-11 19:47:25,a86a2a45068b1584a68eb85a0857c2c6,1670788041,FUT_Kouhia
a94b3ed0b63e00422d43c9443f74c56c,C.A.R. SMG,29,6,78,2022-12-11 19:47:43,a86a2a45068b1584a68eb85a0857c2c6,1670788041,FIRE BEAVERS taskmast33r
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,11,2,21,2022-12-11 19:47:35,a86a2a45068b1584a68eb85a0857c2c6,1670788041,FIRE BEAVERS Jokerge
2da6d0451628309b1de51346e6f71a5f,G7 Scout,19,2,73,2022-12-11 19:47:45,a86a2a45068b1584a68eb85a0857c2c6,1670788060,2R1C Hiarka
b891fd7a6bd50f16595b7344e8bee353,R-301 Carbine,17,1,14,2022-12-11 19:48:23,a86a2a45068b1584a68eb85a0857c2c6,1670788101,AURORA MALIWAN
afa99e6268f558106f4460274101e186,Charge Rifle,4,2,6,2022-12-11 19:48:32,a86a2a45068b1584a68eb85a0857c2c6,1670788101,AURORA CLEAVEEE
c9695e76701b453500cf42c5aa3bf0cf,R-301 Carbine,25,4,56,2022-12-11 19:48:31,a86a2a45068b1584a68eb85a0857c2c6,1670788109,EXO Friqz
f2e1ca68470feb13442192a31da3b7ab,R-301 Carbine,28,4,53,2022-12-11 19:48:43,a86a2a45068b1584a68eb85a0857c2c6,1670788109,JokeeV2
a94b3ed0b63e00422d43c9443f74c56c,R-301 Carbine,42,1,35,2022-12-11 19:48:33,a86a2a45068b1584a68eb85a0857c2c6,1670788110,FIRE BEAVERS taskmast33r
e8af8a69027c654ab485a9e7c10d63c1,G7 Scout,7,1,26,2022-12-11 19:48:41,a86a2a45068b1584a68eb85a0857c2c6,1670788110,CATS RANCHES
afa99e6268f558106f4460274101e186,VK-47 Flatline,59,9,160,2022-12-11 19:51:58,a86a2a45068b1584a68eb85a0857c2c6,1670788128,AURORA CLEAVEEE
e912359dfc062cb60d5099b38c5e1955,Sentinel,19,5,343,2022-12-11 19:49:52,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Sabz_Bear
ae981a76d83297eff7d51d9011f8a753,VK-47 Flatline,133,19,298,2022-12-11 19:49:30,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Imp
a94b3ed0b63e00422d43c9443f74c56c,R-301 Carbine,382,30,713,2022-12-11 19:48:52,a86a2a45068b1584a68eb85a0857c2c6,1670788128,FIRE BEAVERS taskmast33r
a94b3ed0b63e00422d43c9443f74c56c,C.A.R. SMG,15,4,52,2022-12-11 19:50:32,a86a2a45068b1584a68eb85a0857c2c6,1670788128,FIRE BEAVERS taskmast33r
b58495991465195db8219da4b93bcceb,Wingman,36,9,341,2022-12-11 19:49:42,a86a2a45068b1584a68eb85a0857c2c6,1670788128,AlphaDraft_
3b03b1b6d7d065ec414996ee2c8c17d2,VK-47 Flatline,193,7,98,2022-12-11 19:48:55,a86a2a45068b1584a68eb85a0857c2c6,1670788128,FIRE BEAVERS ojrein
19619419c39bc5b50f428d6a98626662,R-301 Carbine,20,4,64,2022-12-11 19:49:23,a86a2a45068b1584a68eb85a0857c2c6,1670788128,o7_Naghz
e8af8a69027c654ab485a9e7c10d63c1,G7 Scout,122,21,713,2022-12-11 19:48:52,a86a2a45068b1584a68eb85a0857c2c6,1670788128,CATS RANCHES
e8af8a69027c654ab485a9e7c10d63c1,C.A.R. SMG,75,8,88,2022-12-11 19:51:48,a86a2a45068b1584a68eb85a0857c2c6,1670788128,CATS RANCHES
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,237,16,215,2022-12-11 19:49:24,a86a2a45068b1584a68eb85a0857c2c6,1670788128,FIRE BEAVERS Jokerge
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,83,27,468,2022-12-11 19:49:20,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Heroez_WrathLk
b891fd7a6bd50f16595b7344e8bee353,R-301 Carbine,207,25,349,2022-12-11 19:49:00,a86a2a45068b1584a68eb85a0857c2c6,1670788128,AURORA MALIWAN
b891fd7a6bd50f16595b7344e8bee353,R-99 SMG,20,6,64,2022-12-11 19:53:03,a86a2a45068b1584a68eb85a0857c2c6,1670788128,AURORA MALIWAN
79085ece0457fd2d63bd408637841718,G7 Scout,44,8,254,2022-12-11 19:49:29,a86a2a45068b1584a68eb85a0857c2c6,1670788128,HRZN Faenex
975a17304cd212c35fa9d42b81e92d10,R-301 Carbine,13,1,19,2022-12-11 19:49:56,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Gerovic12
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,118,11,148,2022-12-11 19:49:45,a86a2a45068b1584a68eb85a0857c2c6,1670788128,BFG M47
bfe29501f9e33d667bdbc624de43b695,VK-47 Flatline,68,1,43,2022-12-11 19:48:55,a86a2a45068b1584a68eb85a0857c2c6,1670788128,SZTaisheen
bbd0d6cfb97b4ba8621b11f0dd56796c,VK-47 Flatline,81,12,186,2022-12-11 19:50:08,a86a2a45068b1584a68eb85a0857c2c6,1670788128,BFG_Mjoz
8e74059e122c007091cdcc2fc1dabfec,Wingman,25,1,71,2022-12-11 19:49:50,a86a2a45068b1584a68eb85a0857c2c6,1670788128,BFG_Creeping
a56e50ecc1759c254db7a59dbeb29ef9,Wingman,53,3,135,2022-12-11 19:49:04,a86a2a45068b1584a68eb85a0857c2c6,1670788128,row
3537ade4a86494e87b7bc9091834d98e,R-301 Carbine,128,5,64,2022-12-11 19:48:52,a86a2a45068b1584a68eb85a0857c2c6,1670788128,lzhidan
d2a8eac2cd316aca68385df7b15b9e10,G7 Scout,46,6,188,2022-12-11 19:49:35,a86a2a45068b1584a68eb85a0857c2c6,1670788128,iiTzCyqop
f2e1ca68470feb13442192a31da3b7ab,R-301 Carbine,75,1,14,2022-12-11 19:49:17,a86a2a45068b1584a68eb85a0857c2c6,1670788128,JokeeV2
8ca3f5d1bca72aa86a3b83b2e21404ef,VK-47 Flatline,28,10,160,2022-12-11 19:51:50,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Amaazz
d04d098bfcb85f6dd7a1927026c950e2,R-301 Carbine,154,18,245,2022-12-11 19:49:25,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Totem jaazzaz
46282a902860e54fba7726e697f1edb8,Wingman,42,3,127,2022-12-11 19:48:51,a86a2a45068b1584a68eb85a0857c2c6,1670788128,HRZN JSavageW
c17522c0cb99465cbfc44127fe995658,G7 Scout,54,4,136,2022-12-11 19:49:51,a86a2a45068b1584a68eb85a0857c2c6,1670788128,INF AimbotP
cf8cb68e9404ac2721e1acecefe8381c,VK-47 Flatline,39,14,264,2022-12-11 19:52:45,a86a2a45068b1584a68eb85a0857c2c6,1670788128,GG Hardëcki
6691dae32e9b0407b5836ccee00adbf9,R-301 Carbine,28,6,83,2022-12-11 19:52:32,a86a2a45068b1584a68eb85a0857c2c6,1670788128,AURORA SUNSET
7d60ad3681e98d27b3310ea16b4e97a9,VK-47 Flatline,31,2,36,2022-12-11 19:49:58,a86a2a45068b1584a68eb85a0857c2c6,1670788128,Yoloo_y
7787863b31a320b734b2f0e4750f254f,VK-47 Flatline,29,6,111,2022-12-11 19:52:32,a86a2a45068b1584a68eb85a0857c2c6,1670788128,GG Leogri3x6
2da6d0451628309b1de51346e6f71a5f,G7 Scout,13,3,107,2022-12-11 19:49:10,a86a2a45068b1584a68eb85a0857c2c6,1670788145,2R1C Hiarka
e8af8a69027c654ab485a9e7c10d63c1,G7 Scout,23,5,175,2022-12-11 19:49:16,a86a2a45068b1584a68eb85a0857c2c6,1670788145,CATS RANCHES
3e02363d2b1f6ef9a52aa3a608b11764,C.A.R. SMG,15,1,10,2022-12-11 19:49:46,a86a2a45068b1584a68eb85a0857c2c6,1670788154,FUT_Kouhia
3537ade4a86494e87b7bc9091834d98e,C.A.R. SMG,36,12,146,2022-12-11 19:49:34,a86a2a45068b1584a68eb85a0857c2c6,1670788154,lzhidan
5282a0ee89ca0075c2e684f190258b04,VK-47 Flatline,20,2,36,2022-12-11 19:49:23,a86a2a45068b1584a68eb85a0857c2c6,1670788154,FUT_Noth
c9695e76701b453500cf42c5aa3bf0cf,Wingman,32,2,90,2022-12-11 19:49:25,a86a2a45068b1584a68eb85a0857c2c6,1670788154,EXO Friqz
334c6ea97455ddd3353605723a62ac26,R-301 Carbine,45,6,78,2022-12-11 19:49:19,a86a2a45068b1584a68eb85a0857c2c6,1670788154,EXO YungHongKong
06baf57ec57aec0cdfc99994c9dd41a8,R-99 SMG,24,4,38,2022-12-11 19:49:25,a86a2a45068b1584a68eb85a0857c2c6,1670788154,NOOBICYDE
f2e1ca68470feb13442192a31da3b7ab,C.A.R. SMG,19,16,193,2022-12-11 19:49:24,a86a2a45068b1584a68eb85a0857c2c6,1670788154,JokeeV2
f2e1ca68470feb13442192a31da3b7ab,R-301 Carbine,47,12,174,2022-12-11 19:49:17,a86a2a45068b1584a68eb85a0857c2c6,1670788154,JokeeV2
46282a902860e54fba7726e697f1edb8,Wingman,21,1,45,2022-12-11 19:49:21,a86a2a45068b1584a68eb85a0857c2c6,1670788154,HRZN JSavageW
a56e50ecc1759c254db7a59dbeb29ef9,Wingman,14,1,14,2022-12-11 19:49:36,a86a2a45068b1584a68eb85a0857c2c6,1670788154,row
46282a902860e54fba7726e697f1edb8,Wingman,14,2,104,2022-12-11 19:49:21,a86a2a45068b1584a68eb85a0857c2c6,1670788157,HRZN JSavageW
f2e1ca68470feb13442192a31da3b7ab,C.A.R. SMG,19,1,13,2022-12-11 19:49:24,a86a2a45068b1584a68eb85a0857c2c6,1670788157,JokeeV2
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,57,10,102,2022-12-11 19:49:45,a86a2a45068b1584a68eb85a0857c2c6,1670788182,BFG M47
71ccd86581ce5d1b08886a4cb5663fc5,Wingman,11,2,157,2022-12-11 19:49:56,a86a2a45068b1584a68eb85a0857c2c6,1670788192,sirdel
a94b3ed0b63e00422d43c9443f74c56c,R-301 Carbine,62,7,134,2022-12-11 19:53:30,a86a2a45068b1584a68eb85a0857c2c6,1670788405,FIRE BEAVERS taskmast33r
e8af8a69027c654ab485a9e7c10d63c1,Smoke Launcher,18,1,10,2022-12-11 19:53:42,a86a2a45068b1584a68eb85a0857c2c6,1670788405,CATS RANCHES
46282a902860e54fba7726e697f1edb8,Wingman,13,2,126,2022-12-11 19:53:33,a86a2a45068b1584a68eb85a0857c2c6,1670788405,HRZN JSavageW
